## Voici un spectre de photoluminescence, 
## première colonne: longueur d'onde (nm)г,
## seconde colonne: intensité (après soustraction du "dark"), en "coups".
## Les pics vers 800 nm sont la luminescence émise par des puits quantiques de GaAs dans AlGaAs."
## Le AlGaAs étant un semi conducteur utilisé dans la fabrication de diode qui émettent dans le rouge/# infrarouge sous l'effet d'un courant électrique (d'ou la présence d'un pic de valeur aux alentours de 800 nm)
## Les premières lignes du fichier correspondent au set-up du logiciel qui a enregistré les mesures. 
## OOIBase32 Version 2.0.2.2 Data File
## ++++++++++++++++++++++++++++++++++++
# Date: 10-31-2006, 14:09:55
# User: Valued Ocean Optics Customer
# Spectrometer Serial Number: U,SB2G7185
# Spectrometer Channel: Master
# Integration Time (msec): 10000
# Spectra Averaged: 1
# Boxcar Smoothing: 0
# Correct for Electrical Dark: Disabled
# Time Normalized: Disabled
# Dual-beam Reference: Disabled
# Reference Channel: Master
# Temperature: Not acquired
# Spectrometer Type: S2000
# ADC Type: USB2000
# Number of Pixels in File: 2048
# Graph Title: 
# >>>>>Begin Spectral Data<<<<<
400.62	4.000
400.99	1.000
401.36	5.000
401.74	-5.000
402.11	-11.000
402.48	-1.000
402.85	3.000
403.23	-1.000
403.60	-11.000
403.97	1.000
404.35	-6.000
404.72	-4.000
405.09	-13.000
405.46	2.000
405.84	4.000
406.21	7.000
406.58	-8.000
406.95	5.000
407.33	6.000
407.70	10.000
408.07	3.000
408.44	9.000
408.82	-3.000
409.19	-3.000
409.56	0.000
409.93	2.000
410.31	2.000
410.68	6.000
411.05	-9.000
411.42	5.000
411.79	-2.000
412.17	2.000
412.54	-3.000
412.91	-12.000
413.28	3.000
413.65	-1.000
414.03	-2.000
414.40	1.000
414.77	2.000
415.14	4.000
415.51	-2.000
415.89	-2.000
416.26	0.000
416.63	-9.000
417.00	0.000
417.37	-7.000
417.74	-5.000
418.11	-20.000
418.49	7.000
418.86	-13.000
419.23	3.000
419.60	5.000
419.97	-3.000
420.34	6.000
420.71	-11.000
421.08	10.000
421.46	-2.000
421.83	-5.000
422.20	-6.000
422.57	-1.000
422.94	-8.000
423.31	4.000
423.68	-6.000
424.05	4.000
424.42	-3.000
424.79	0.000
425.16	-4.000
425.53	7.000
425.91	-4.000
426.28	-33.000
426.65	-1.000
427.02	-9.000
427.39	-1.000
427.76	-9.000
428.13	-9.000
428.50	-2.000
428.87	6.000
429.24	-13.000
429.61	-2.000
429.98	4.000
430.35	2.000
430.72	8.000
431.09	5.000
431.46	5.000
431.83	-11.000
432.20	-1.000
432.57	-13.000
432.94	1.000
433.31	-6.000
433.68	-5.000
434.05	-1.000
434.42	-5.000
434.79	8.000
435.16	6.000
435.53	-2.000
435.90	-5.000
436.27	4.000
436.64	5.000
437.01	-10.000
437.38	-1.000
437.74	-3.000
438.11	2.000
438.48	1.000
438.85	0.000
439.22	-12.000
439.59	-8.000
439.96	8.000
440.33	-14.000
440.70	0.000
441.07	-3.000
441.44	-3.000
441.81	3.000
442.17	6.000
442.54	-2.000
442.91	-13.000
443.28	-15.000
443.65	0.000
444.02	-6.000
444.39	1.000
444.76	-10.000
445.12	-1.000
445.49	12.000
445.86	2.000
446.23	6.000
446.60	-2.000
446.97	-7.000
447.34	5.000
447.70	-1.000
448.07	4.000
448.44	0.000
448.81	0.000
449.18	5.000
449.54	4.000
449.91	-6.000
450.28	-8.000
450.65	-5.000
451.02	-4.000
451.38	-6.000
451.75	-4.000
452.12	-7.000
452.49	2.000
452.86	-1.000
453.22	8.000
453.59	-5.000
453.96	1.000
454.33	-2.000
454.69	10.000
455.06	8.000
455.43	-10.000
455.80	3.000
456.16	-3.000
456.53	-15.000
456.90	0.000
457.27	-6.000
457.63	-4.000
458.00	2.000
458.37	4.000
458.74	7.000
459.10	-3.000
459.47	8.000
459.84	1.000
460.20	0.000
460.57	2.000
460.94	0.000
461.30	-16.000
461.67	-12.000
462.04	3.000
462.40	12.000
462.77	16.000
463.14	-6.000
463.50	1.000
463.87	-4.000
464.24	1.000
464.60	-4.000
464.97	-2.000
465.34	5.000
465.70	0.000
466.07	-7.000
466.44	0.000
466.80	0.000
467.17	3.000
467.54	-6.000
467.90	-7.000
468.27	6.000
468.63	-10.000
469.00	-8.000
469.37	-3.000
469.73	12.000
470.10	-7.000
470.46	13.000
470.83	1.000
471.19	13.000
471.56	16.000
471.93	5.000
472.29	2.000
472.66	-7.000
473.02	-12.000
473.39	10.000
473.75	-8.000
474.12	-5.000
474.49	-6.000
474.85	-13.000
475.22	-3.000
475.58	4.000
475.95	-5.000
476.31	-5.000
476.68	2.000
477.04	-9.000
477.41	3.000
477.77	-1.000
478.14	4.000
478.50	-4.000
478.87	-5.000
479.23	-6.000
479.60	-7.000
479.96	-9.000
480.33	4.000
480.69	4.000
481.06	-9.000
481.42	-18.000
481.79	-8.000
482.15	-13.000
482.52	-6.000
482.88	-4.000
483.24	14.000
483.61	-5.000
483.97	-16.000
484.34	-6.000
484.70	-17.000
485.07	-4.000
485.43	-3.000
485.79	5.000
486.16	2.000
486.52	-3.000
486.89	1.000
487.25	-15.000
487.61	4.000
487.98	-16.000
488.34	-7.000
488.71	9.000
489.07	-11.000
489.43	-8.000
489.80	-12.000
490.16	-16.000
490.53	-1.000
490.89	-10.000
491.25	4.000
491.62	1.000
491.98	2.000
492.34	-6.000
492.71	-4.000
493.07	5.000
493.43	-4.000
493.80	-10.000
494.16	7.000
494.52	-6.000
494.89	1.000
495.25	-12.000
495.61	1.000
495.98	-2.000
496.34	-4.000
496.70	-2.000
497.06	0.000
497.43	-12.000
497.79	2.000
498.15	-7.000
498.52	-7.000
498.88	-17.000
499.24	0.000
499.60	1.000
499.97	-8.000
500.33	-10.000
500.69	-4.000
501.05	-8.000
501.42	-2.000
501.78	-2.000
502.14	-5.000
502.50	-18.000
502.87	3.000
503.23	-3.000
503.59	-1.000
503.95	-3.000
504.31	-9.000
504.68	-14.000
505.04	2.000
505.40	4.000
505.76	-3.000
506.12	3.000
506.49	-5.000
506.85	0.000
507.21	-2.000
507.57	-2.000
507.93	-7.000
508.30	-3.000
508.66	-2.000
509.02	-15.000
509.38	-9.000
509.74	-7.000
510.10	3.000
510.46	-4.000
510.83	-5.000
511.19	8.000
511.55	13.000
511.91	0.000
512.27	9.000
512.63	-11.000
512.99	-5.000
513.35	5.000
513.72	-4.000
514.08	2.000
514.44	-4.000
514.80	6.000
515.16	-4.000
515.52	-4.000
515.88	-3.000
516.24	-1.000
516.60	-9.000
516.96	-3.000
517.32	-6.000
517.68	-16.000
518.04	2.000
518.41	2.000
518.77	7.000
519.13	-5.000
519.49	-2.000
519.85	-7.000
520.21	1.000
520.57	2.000
520.93	-6.000
521.29	4.000
521.65	-5.000
522.01	-1.000
522.37	-1.000
522.73	3.000
523.09	0.000
523.45	3.000
523.81	2.000
524.17	-1.000
524.53	-3.000
524.89	-5.000
525.25	-5.000
525.61	8.000
525.97	-10.000
526.33	-9.000
526.69	7.000
527.05	2.000
527.40	2.000
527.76	4.000
528.12	-3.000
528.48	11.000
528.84	-6.000
529.20	1.000
529.56	0.000
529.92	-4.000
530.28	-7.000
530.64	6.000
531.00	-8.000
531.36	0.000
531.72	7.000
532.07	-2.000
532.43	4.000
532.79	-2.000
533.15	-1.000
533.51	-9.000
533.87	3.000
534.23	7.000
534.59	0.000
534.94	-7.000
535.30	1.000
535.66	3.000
536.02	7.000
536.38	5.000
536.74	7.000
537.10	-3.000
537.45	8.000
537.81	1.000
538.17	-9.000
538.53	-8.000
538.89	0.000
539.24	1.000
539.60	-9.000
539.96	0.000
540.32	-1.000
540.68	-3.000
541.03	-8.000
541.39	-2.000
541.75	20.000
542.11	-8.000
542.47	-12.000
542.82	-12.000
543.18	13.000
543.54	-9.000
543.90	-1.000
544.25	-13.000
544.61	-11.000
544.97	-2.000
545.33	4.000
545.68	-3.000
546.04	-15.000
546.40	-8.000
546.75	5.000
547.11	-6.000
547.47	-1.000
547.83	-2.000
548.18	-8.000
548.54	-8.000
548.90	-10.000
549.25	-1.000
549.61	4.000
549.97	-6.000
550.32	-8.000
550.68	1.000
551.04	-2.000
551.39	-16.000
551.75	4.000
552.11	-4.000
552.46	9.000
552.82	-9.000
553.18	-1.000
553.53	-6.000
553.89	-12.000
554.25	-9.000
554.60	9.000
554.96	4.000
555.32	-11.000
555.67	-8.000
556.03	13.000
556.38	4.000
556.74	-5.000
557.10	1.000
557.45	-5.000
557.81	0.000
558.16	7.000
558.52	4.000
558.87	-6.000
559.23	-14.000
559.59	-7.000
559.94	-2.000
560.30	-1.000
560.65	2.000
561.01	-17.000
561.36	2.000
561.72	-2.000
562.07	-15.000
562.43	0.000
562.79	-3.000
563.14	-2.000
563.50	9.000
563.85	3.000
564.21	-7.000
564.56	3.000
564.92	-11.000
565.27	0.000
565.63	-5.000
565.98	-1.000
566.34	-4.000
566.69	-4.000
567.05	-4.000
567.40	-4.000
567.75	-6.000
568.11	3.000
568.46	7.000
568.82	-11.000
569.17	-10.000
569.53	-7.000
569.88	-3.000
570.24	-1.000
570.59	-3.000
570.95	1.000
571.30	4.000
571.65	9.000
572.01	4.000
572.36	-1.000
572.72	-3.000
573.07	-3.000
573.42	-10.000
573.78	4.000
574.13	-16.000
574.49	3.000
574.84	-1.000
575.19	-4.000
575.55	-3.000
575.90	6.000
576.25	1.000
576.61	0.000
576.96	-3.000
577.32	-7.000
577.67	-3.000
578.02	-9.000
578.38	-16.000
578.73	16.000
579.08	1.000
579.44	8.000
579.79	-3.000
580.14	7.000
580.50	2.000
580.85	-1.000
581.20	-10.000
581.55	4.000
581.91	5.000
582.26	6.000
582.61	5.000
582.97	-9.000
583.32	-7.000
583.67	-5.000
584.02	1.000
584.38	-9.000
584.73	4.000
585.08	12.000
585.43	-1.000
585.79	-7.000
586.14	-6.000
586.49	-9.000
586.84	7.000
587.20	-2.000
587.55	5.000
587.90	-3.000
588.25	0.000
588.61	-13.000
588.96	2.000
589.31	-8.000
589.66	-10.000
590.01	3.000
590.37	1.000
590.72	1.000
591.07	9.000
591.42	-11.000
591.77	1.000
592.12	10.000
592.48	1.000
592.83	-4.000
593.18	5.000
593.53	-4.000
593.88	-2.000
594.23	12.000
594.58	8.000
594.94	-2.000
595.29	7.000
595.64	10.000
595.99	6.000
596.34	-4.000
596.69	10.000
597.04	13.000
597.39	10.000
597.75	2.000
598.10	9.000
598.45	13.000
598.80	13.000
599.15	11.000
599.50	8.000
599.85	22.000
600.20	16.000
600.55	19.000
600.90	24.000
601.25	10.000
601.60	24.000
601.95	32.000
602.30	9.000
602.65	26.000
603.01	21.000
603.36	17.000
603.71	25.000
604.06	25.000
604.41	18.000
604.76	18.000
605.11	44.000
605.46	17.000
605.81	32.000
606.16	23.000
606.51	33.000
606.86	27.000
607.21	22.000
607.56	30.000
607.91	29.000
608.25	38.000
608.60	40.000
608.95	39.000
609.30	30.000
609.65	28.000
610.00	38.000
610.35	35.000
610.70	23.000
611.05	34.000
611.40	36.000
611.75	27.000
612.10	35.000
612.45	24.000
612.80	34.000
613.15	35.000
613.49	46.000
613.84	32.000
614.19	49.000
614.54	43.000
614.89	23.000
615.24	38.000
615.59	36.000
615.94	45.000
616.28	55.000
616.63	49.000
616.98	41.000
617.33	53.000
617.68	35.000
618.03	51.000
618.38	39.000
618.72	58.000
619.07	35.000
619.42	41.000
619.77	33.000
620.12	42.000
620.47	39.000
620.81	52.000
621.16	47.000
621.51	57.000
621.86	40.000
622.20	56.000
622.55	51.000
622.90	44.000
623.25	49.000
623.60	43.000
623.94	37.000
624.29	45.000
624.64	47.000
624.99	60.000
625.33	42.000
625.68	41.000
626.03	35.000
626.38	42.000
626.72	52.000
627.07	42.000
627.42	54.000
627.77	55.000
628.11	53.000
628.46	64.000
628.81	28.000
629.15	44.000
629.50	42.000
629.85	73.000
630.19	38.000
630.54	52.000
630.89	45.000
631.23	41.000
631.58	48.000
631.93	55.000
632.27	57.000
632.62	58.000
632.97	63.000
633.31	55.000
633.66	32.000
634.01	58.000
634.35	61.000
634.70	57.000
635.05	66.000
635.39	52.000
635.74	71.000
636.08	51.000
636.43	46.000
636.78	54.000
637.12	47.000
637.47	41.000
637.81	64.000
638.16	51.000
638.50	53.000
638.85	59.000
639.20	46.000
639.54	60.000
639.89	58.000
640.23	45.000
640.58	59.000
640.92	54.000
641.27	47.000
641.61	60.000
641.96	46.000
642.31	60.000
642.65	59.000
643.00	56.000
643.34	51.000
643.69	74.000
644.03	70.000
644.38	41.000
644.72	70.000
645.07	59.000
645.41	91.000
645.76	63.000
646.10	62.000
646.44	62.000
646.79	50.000
647.13	72.000
647.48	65.000
647.82	58.000
648.17	61.000
648.51	56.000
648.86	40.000
649.20	68.000
649.55	64.000
649.89	92.000
650.23	67.000
650.58	64.000
650.92	57.000
651.27	53.000
651.61	75.000
651.95	76.000
652.30	75.000
652.64	77.000
652.99	73.000
653.33	72.000
653.67	78.000
654.02	72.000
654.36	82.000
654.70	65.000
655.05	70.000
655.39	75.000
655.73	61.000
656.08	67.000
656.42	72.000
656.77	68.000
657.11	63.000
657.45	69.000
657.79	74.000
658.14	73.000
658.48	72.000
658.82	82.000
659.17	78.000
659.51	66.000
659.85	75.000
660.20	76.000
660.54	64.000
660.88	63.000
661.22	59.000
661.57	77.000
661.91	69.000
662.25	78.000
662.59	76.000
662.94	78.000
663.28	73.000
663.62	75.000
663.96	62.000
664.31	79.000
664.65	64.000
664.99	77.000
665.33	90.000
665.68	69.000
666.02	72.000
666.36	70.000
666.70	80.000
667.04	71.000
667.39	49.000
667.73	66.000
668.07	76.000
668.41	61.000
668.75	72.000
669.09	59.000
669.44	55.000
669.78	73.000
670.12	70.000
670.46	68.000
670.80	71.000
671.14	64.000
671.49	45.000
671.83	60.000
672.17	71.000
672.51	68.000
672.85	59.000
673.19	53.000
673.53	58.000
673.87	65.000
674.21	65.000
674.56	76.000
674.90	59.000
675.24	63.000
675.58	75.000
675.92	72.000
676.26	56.000
676.60	57.000
676.94	78.000
677.28	67.000
677.62	50.000
677.96	61.000
678.30	53.000
678.64	56.000
678.98	61.000
679.32	54.000
679.66	74.000
680.00	66.000
680.34	60.000
680.68	63.000
681.02	60.000
681.36	69.000
681.70	53.000
682.04	55.000
682.38	71.000
682.72	66.000
683.06	69.000
683.40	69.000
683.74	69.000
684.08	73.000
684.42	55.000
684.76	70.000
685.10	75.000
685.44	66.000
685.78	60.000
686.12	66.000
686.46	78.000
686.80	52.000
687.14	72.000
687.48	61.000
687.82	75.000
688.15	61.000
688.49	78.000
688.83	57.000
689.17	71.000
689.51	53.000
689.85	48.000
690.19	66.000
690.53	64.000
690.87	53.000
691.20	70.000
691.54	70.000
691.88	61.000
692.22	56.000
692.56	46.000
692.90	71.000
693.23	47.000
693.57	63.000
693.91	57.000
694.25	71.000
694.59	57.000
694.93	76.000
695.26	61.000
695.60	61.000
695.94	72.000
696.28	56.000
696.62	55.000
696.95	65.000
697.29	62.000
697.63	55.000
697.97	62.000
698.30	63.000
698.64	57.000
698.98	59.000
699.32	68.000
699.65	64.000
699.99	40.000
700.33	50.000
700.67	52.000
701.00	57.000
701.34	51.000
701.68	48.000
702.02	35.000
702.35	53.000
702.69	51.000
703.03	51.000
703.36	40.000
703.70	62.000
704.04	60.000
704.37	45.000
704.71	41.000
705.05	56.000
705.38	55.000
705.72	55.000
706.06	51.000
706.39	56.000
706.73	55.000
707.07	56.000
707.40	54.000
707.74	63.000
708.08	48.000
708.41	52.000
708.75	46.000
709.08	53.000
709.42	41.000
709.76	68.000
710.09	57.000
710.43	46.000
710.76	47.000
711.10	45.000
711.44	49.000
711.77	64.000
712.11	59.000
712.44	65.000
712.78	52.000
713.11	63.000
713.45	57.000
713.78	55.000
714.12	61.000
714.46	37.000
714.79	55.000
715.13	62.000
715.46	52.000
715.80	59.000
716.13	56.000
716.47	65.000
716.80	60.000
717.14	59.000
717.47	63.000
717.81	60.000
718.14	72.000
718.48	66.000
718.81	54.000
719.15	52.000
719.48	57.000
719.81	52.000
720.15	58.000
720.48	69.000
720.82	63.000
721.15	44.000
721.49	58.000
721.82	65.000
722.16	57.000
722.49	55.000
722.82	56.000
723.16	66.000
723.49	55.000
723.83	64.000
724.16	55.000
724.49	41.000
724.83	58.000
725.16	54.000
725.49	58.000
725.83	63.000
726.16	65.000
726.50	49.000
726.83	59.000
727.16	60.000
727.50	60.000
727.83	68.000
728.16	53.000
728.50	43.000
728.83	52.000
729.16	67.000
729.50	55.000
729.83	60.000
730.16	48.000
730.50	60.000
730.83	53.000
731.16	57.000
731.49	46.000
731.83	62.000
732.16	50.000
732.49	56.000
732.83	69.000
733.16	52.000
733.49	52.000
733.82	55.000
734.16	43.000
734.49	44.000
734.82	63.000
735.15	46.000
735.49	50.000
735.82	49.000
736.15	54.000
736.48	65.000
736.81	54.000
737.15	41.000
737.48	54.000
737.81	39.000
738.14	41.000
738.47	42.000
738.81	54.000
739.14	60.000
739.47	44.000
739.80	58.000
740.13	44.000
740.46	56.000
740.80	41.000
741.13	58.000
741.46	48.000
741.79	45.000
742.12	48.000
742.45	48.000
742.78	58.000
743.11	44.000
743.45	38.000
743.78	48.000
744.11	65.000
744.44	45.000
744.77	39.000
745.10	37.000
745.43	46.000
745.76	58.000
746.09	40.000
746.42	49.000
746.75	59.000
747.09	57.000
747.42	55.000
747.75	52.000
748.08	45.000
748.41	48.000
748.74	42.000
749.07	46.000
749.40	44.000
749.73	43.000
750.06	40.000
750.39	41.000
750.72	40.000
751.05	49.000
751.38	19.000
751.71	32.000
752.04	41.000
752.37	47.000
752.70	43.000
753.03	44.000
753.36	58.000
753.69	47.000
754.02	49.000
754.35	42.000
754.68	33.000
755.00	43.000
755.33	50.000
755.66	44.000
755.99	48.000
756.32	49.000
756.65	51.000
756.98	43.000
757.31	44.000
757.64	54.000
757.97	46.000
758.30	42.000
758.63	42.000
758.95	34.000
759.28	52.000
759.61	53.000
759.94	47.000
760.27	40.000
760.60	52.000
760.93	52.000
761.25	50.000
761.58	42.000
761.91	46.000
762.24	61.000
762.57	48.000
762.90	55.000
763.22	34.000
763.55	58.000
763.88	45.000
764.21	56.000
764.54	57.000
764.86	57.000
765.19	54.000
765.52	42.000
765.85	52.000
766.18	56.000
766.50	52.000
766.83	63.000
767.16	59.000
767.49	58.000
767.81	51.000
768.14	44.000
768.47	57.000
768.80	51.000
769.12	63.000
769.45	63.000
769.78	56.000
770.10	60.000
770.43	65.000
770.76	59.000
771.09	75.000
771.41	73.000
771.74	76.000
772.07	65.000
772.39	72.000
772.72	63.000
773.05	71.000
773.37	78.000
773.70	93.000
774.03	101.000
774.35	95.000
774.68	114.000
775.01	113.000
775.33	122.000
775.66	122.000
775.98	144.000
776.31	155.000
776.64	167.000
776.96	166.000
777.29	190.000
777.61	197.000
777.94	193.000
778.27	188.000
778.59	184.000
778.92	169.000
779.24	163.000
779.57	148.000
779.89	154.000
780.22	156.000
780.55	134.000
780.87	128.000
781.20	141.000
781.52	122.000
781.85	140.000
782.17	124.000
782.50	132.000
782.82	148.000
783.15	138.000
783.47	149.000
783.80	161.000
784.12	161.000
784.45	146.000
784.77	183.000
785.10	185.000
785.42	189.000
785.75	178.000
786.07	179.000
786.40	184.000
786.72	199.000
787.05	195.000
787.37	199.000
787.69	226.000
788.02	224.000
788.34	219.000
788.67	243.000
788.99	242.000
789.32	236.000
789.64	268.000
789.96	269.000
790.29	289.000
790.61	300.000
790.94	305.000
791.26	335.000
791.58	335.000
791.91	368.000
792.23	391.000
792.55	420.000
792.88	450.000
793.20	504.000
793.53	577.000
793.85	617.000
794.17	692.000
794.50	743.000
794.82	802.000
795.14	852.000
795.47	862.000
795.79	851.000
796.11	815.000
796.43	788.000
796.76	740.000
797.08	715.000
797.40	705.000
797.73	660.000
798.05	627.000
798.37	610.000
798.69	609.000
799.02	593.000
799.34	630.000
799.66	654.000
799.98	718.000
800.31	745.000
800.63	765.000
800.95	898.000
801.27	989.000
801.60	1124.000
801.92	1312.000
802.24	1531.000
802.56	1837.000
802.88	2136.000
803.21	2497.000
803.53	2811.000
803.85	3045.000
804.17	3142.000
804.49	3078.000
804.82	2833.000
805.14	2429.000
805.46	2140.000
805.78	1762.000
806.10	1420.000
806.42	1089.000
806.74	835.000
807.07	669.000
807.39	522.000
807.71	407.000
808.03	348.000
808.35	279.000
808.67	251.000
808.99	215.000
809.31	186.000
809.64	152.000
809.96	151.000
810.28	130.000
810.60	127.000
810.92	136.000
811.24	147.000
811.56	111.000
811.88	117.000
812.20	112.000
812.52	110.000
812.84	100.000
813.16	84.000
813.48	89.000
813.80	92.000
814.12	83.000
814.44	81.000
814.76	78.000
815.08	96.000
815.40	85.000
815.72	75.000
816.04	82.000
816.36	82.000
816.68	82.000
817.00	84.000
817.32	88.000
817.64	83.000
817.96	75.000
818.28	92.000
818.60	84.000
818.92	67.000
819.24	74.000
819.56	76.000
819.88	78.000
820.20	89.000
820.52	83.000
820.84	85.000
821.16	93.000
821.47	90.000
821.79	86.000
822.11	87.000
822.43	101.000
822.75	79.000
823.07	106.000
823.39	86.000
823.71	88.000
824.02	81.000
824.34	96.000
824.66	99.000
824.98	94.000
825.30	123.000
825.62	103.000
825.94	93.000
826.25	98.000
826.57	108.000
826.89	96.000
827.21	123.000
827.53	121.000
827.84	134.000
828.16	119.000
828.48	132.000
828.80	129.000
829.12	131.000
829.43	131.000
829.75	149.000
830.07	130.000
830.39	157.000
830.70	149.000
831.02	161.000
831.34	192.000
831.66	181.000
831.97	173.000
832.29	194.000
832.61	218.000
832.92	231.000
833.24	251.000
833.56	270.000
833.88	273.000
834.19	266.000
834.51	245.000
834.83	216.000
835.14	194.000
835.46	158.000
835.78	130.000
836.09	110.000
836.41	112.000
836.73	82.000
837.04	77.000
837.36	82.000
837.68	55.000
837.99	69.000
838.31	49.000
838.62	65.000
838.94	57.000
839.26	57.000
839.57	63.000
839.89	60.000
840.21	48.000
840.52	60.000
840.84	54.000
841.15	64.000
841.47	59.000
841.78	60.000
842.10	65.000
842.42	70.000
842.73	59.000
843.05	51.000
843.36	59.000
843.68	42.000
843.99	67.000
844.31	55.000
844.62	53.000
844.94	56.000
845.25	59.000
845.57	44.000
845.88	55.000
846.20	39.000
846.51	55.000
846.83	44.000
847.14	55.000
847.46	50.000
847.77	46.000
848.09	56.000
848.40	59.000
848.72	62.000
849.03	62.000
849.35	86.000
849.66	110.000
849.97	143.000
850.29	197.000
850.60	218.000
850.92	199.000
851.23	186.000
851.54	167.000
851.86	167.000
852.17	165.000
852.49	122.000
852.80	104.000
853.11	68.000
853.43	64.000
853.74	60.000
854.06	38.000
854.37	48.000
854.68	41.000
855.00	37.000
855.31	34.000
855.62	27.000
855.94	23.000
856.25	23.000
856.56	25.000
856.88	15.000
857.19	22.000
857.50	25.000
857.81	31.000
858.13	6.000
858.44	32.000
858.75	27.000
859.07	24.000
859.38	24.000
859.69	30.000
860.00	31.000
860.32	4.000
860.63	21.000
860.94	19.000
861.25	6.000
861.57	10.000
861.88	18.000
862.19	30.000
862.50	24.000
862.82	12.000
863.13	15.000
863.44	22.000
863.75	22.000
864.06	20.000
864.38	19.000
864.69	12.000
865.00	11.000
865.31	10.000
865.62	18.000
865.93	21.000
866.25	19.000
866.56	17.000
866.87	16.000
867.18	11.000
867.49	17.000
867.80	10.000
868.11	-2.000
868.43	15.000
868.74	24.000
869.05	26.000
869.36	9.000
869.67	17.000
869.98	8.000
870.29	20.000
870.60	17.000
870.91	9.000
871.22	3.000
871.53	8.000
871.84	26.000
872.16	22.000
872.47	8.000
872.78	18.000
873.09	-3.000
873.40	14.000
873.71	16.000
874.02	8.000
874.33	15.000
874.64	8.000
874.95	8.000
875.26	17.000
875.57	10.000
875.88	-5.000
876.19	0.000
876.50	-1.000
876.81	7.000
877.12	20.000
877.43	5.000
877.74	4.000
878.05	11.000
878.35	13.000
878.66	15.000
878.97	13.000
879.28	10.000
879.59	15.000
879.90	23.000
